id	filename	md5	size	state
d81e38e3-8405-41ac-833b-32f2d754781b	UNCID_439418.TCGA-E2-A15G-01A-11R-A12D-07.110715_UNC14-SN744_0142_AB099EABXX.8.trimmed.annotated.gene.quantification.txt	ab998143d054511e03539faca54a31e8	977875	live
d82dabd8-3ff0-4632-a84f-0cc7d6812df4	unc.edu.3ac4a6fe-9d2b-4c95-a74a-525b0328c7ed.1153981.rsem.genes.normalized_results	fcb7f78beac5dc9384c0b4f002d77980	436265	live
d8b6f0ce-4dc7-4064-a158-1ea4b80f08ad	unc.edu.6050d8b9-2d10-4a03-ae57-979cba25bb70.1157316.rsem.genes.normalized_results	949fcd2e2f29b09d8987a074d66b8e09	435756	live
d8c731db-7f8a-418a-906b-033b63f746e3	UNCID_489792.TCGA-AR-A252-01A-11R-A169-07.110912_UNC16-SN851_0086_AB011WABXX.6.trimmed.annotated.gene.quantification.txt	49822de04d885971050d8888fe8dd0c2	996373	live
d90b209b-54f1-4822-acef-5bcb3de907ca	unc.edu.0b937a20-66d4-4d05-bf50-4828cead9c92.1130713.rsem.genes.normalized_results	17d0639950e8b5d29e7e4feda2509095	436517	live
d923390d-f828-4725-9440-18d4c9640c24	unc.edu.f8ac9655-03ed-4e14-a4d3-88f63ef6bf7c.1153219.rsem.genes.normalized_results	0c9cc3e186fd1f2f2396a6a27853fa25	435370	live
d97b4a4b-bbfe-496a-b1e9-18aca0826ccb	unc.edu.f59f9272-412f-4884-9874-a6ff59ab1740.2233074.rsem.genes.normalized_results	6275d58bb5a8e3ce1af234d63a3f9661	436367	live
da8d3daa-299f-487d-b06e-42b68c17ff05	unc.edu.8a224dc6-632b-418b-bd5e-bcefc8ad049e.1383201.rsem.genes.normalized_results	780594e863837454c836c5ba79f17bf4	435790	live
da93bbc2-5852-4587-a201-98c6f87a6340	unc.edu.93108690-ccc2-4ae4-89e0-042a654a0228.1129322.rsem.genes.results	0038055006c9088ef7cae2ced12b3d11	1524768	live
daa78092-6fe5-47cd-b38a-912f8699db27	UNCID_456420.TCGA-C8-A1HK-01A-21R-A13Q-07.110829_UNC10-SN254_0271_AC00PWABXX.4.trimmed.annotated.gene.quantification.txt	de215bc2962c5e2d465613b19bd02574	973307	live
dac427ae-ee20-4253-9948-02bb10f8d96d	UNCID_591641.TCGA-A7-A26F-01A-21R-A169-07.110919_UNC12-SN629_0141_AB0104ABXX.6.trimmed.annotated.gene.quantification.txt	be3e106ec7c678dcc3c09f1ee77742d1	992364	live
dafefcb1-ac76-4ab2-81db-70a42c9f22cb	unc.edu.ef91ee42-e50f-44f7-967a-48698e920d12.1135833.rsem.genes.results	09fe7809c38b57a012e0a7404fbcf0e1	1515552	live
dbc2fa75-af98-454c-83d1-b67703a837bc	unc.edu.fe5e5b08-d5c0-4165-ae92-bec6a1d98e60.1129703.rsem.genes.normalized_results	e86767d643800b9d73d164418b48c4f0	434885	live
dbc5c038-4cf3-4698-a461-23fc3a6cd4d5	unc.edu.0967df37-66ae-4ab3-a1fd-e196d4bc9995.2246821.rsem.genes.results	f4ab6390afec2fe0cff4b7f040e8d112	1523026	live
dce859ba-ef2a-4402-99a6-1b6e37e289f9	unc.edu.df95b9f5-437f-438d-89b4-7c556e79b616.1156436.rsem.genes.normalized_results	bb85c9ec945f4e36b4a9de64bf709b80	435619	live
dcf599f8-f81b-4f55-a3fc-4f057b5f450d	unc.edu.4b5b44ea-8589-4aea-a69f-b5d5041b1acd.2032690.rsem.genes.normalized_results	73549df07df73a3a786d7bd0c11b49e1	436207	live
dd1a030d-8f67-438b-83e5-323079184378	unc.edu.5b233291-8984-4925-8be4-3911f541a15f.1122263.rsem.genes.results	99ccaf8a115190ffd8e239ac87c10940	1518555	live
ddd696bc-12b0-4cb4-b460-be01aae248f8	unc.edu.58e94be5-2da2-4a96-944a-060f20216572.1170192.rsem.genes.normalized_results	27f790bbe50d41aafb4e029ad7188daf	436503	live
dde5c5f3-e46c-47cd-a90f-4b336a822bd3	unc.edu.67e967d6-be17-4fe1-a1fb-197655fad18d.2386477.rsem.genes.results	ca162fec3f20d36a11d61d2079bde9e4	1515569	live
de148887-01d4-4fc2-9639-6caf848cbda0	unc.edu.8dd30d68-86d0-456f-814c-ae59a5c0a071.1175896.rsem.genes.normalized_results	b8650b797f4237948184c6bccc6199bb	435942	live
de515ffa-1fd6-4160-a5a5-b423fbdcacdd	unc.edu.7c355987-c70f-43f1-94cc-f4d12afe0132.1806850.rsem.genes.results	d44d2c3395d3c45514fa4e63791c293d	1511144	live
de6a4f71-1a43-4acd-bb37-fb005aef6418	UNCID_510592.TCGA-B6-A1KN-01A-11R-A13Q-07.110901_UNC12-SN629_0126_AD0DG0ABXX.5.trimmed.annotated.gene.quantification.txt	7af395afe335819c1baf76389883f640	988741	live
de7e00fc-8242-4061-b2ab-f78dfcdc2846	unc.edu.f8dbf3ce-7c30-4e62-a25f-d98843794672.1160298.rsem.genes.results	d0f0fa08ef71271355c82b87bb456ede	1499881	live
de97c02d-297f-4f46-9bb8-638c1a5d3e56	unc.edu.71a6367e-a876-4f1e-b80c-0e2d7d02e7cd.1260151.rsem.genes.normalized_results	4dca8a01124dbd0aeb4eba9d18d871c3	435080	live
dea9c453-0cf9-4c99-a6b6-4d403c02b678	unc.edu.8cf1853a-55b2-4fb9-9a65-a46243304d54.1162806.rsem.genes.results	6e10e59c5c0d45833cab35bb37f68ce5	1526450	live
def82b5f-c797-483c-a3bd-0d26a3184e63	UNCID_401754.TCGA-AO-A1KT-01A-11R-A13Q-07.110729_UNC15-SN850_0102_BD0E5DABXX.4.trimmed.annotated.gene.quantification.txt	d82246b8c541a79590ee688b7cc2efa6	989351	live
df0868cb-a8dd-44a6-a64d-a7e20ee42703	UNCID_443058.TCGA-BH-A0DP-01A-21R-A056-07.110325_UNC11-SN627_0070_AB02DVABXX.4.trimmed.annotated.gene.quantification.txt	f0159fbe893fee40eb952a4280e64246	998060	live
df403ddf-9e46-4224-97f9-4de4037990a2	UNCID_492754.TCGA-BH-A0DQ-11A-12R-A089-07.110912_UNC13-SN749_0111_AD0DEAABXX.7.trimmed.annotated.gene.quantification.txt	84b6ca19d791f44931896f3142e63d5b	1001432	live
e04d85c7-e9d6-47ef-9a5b-4ebc52aa2f94	unc.edu.cb0d669b-658a-4a41-9904-f838ddb12db2.1984000.rsem.genes.normalized_results	7cbc5fce8cda37d96d181a05d2cda025	435276	live
e094eed3-c777-47c0-a4f0-469498f83c88	unc.edu.32336250-dc07-4e96-9a6c-3c7094fd5342.1170155.rsem.genes.normalized_results	a7105eb4547c1a9d0327f0496db9a57c	436460	live
e09524fc-ffba-4bdc-9f91-f892b0917671	unc.edu.b1c4af00-f395-47ac-93c7-b32a293ca060.1125418.rsem.genes.normalized_results	d0b30e2c9eff44dd896343ccbed658e6	436152	live
e09a21c3-a43b-4286-a12b-0120880d1b9c	unc.edu.61017170-a36a-4ce9-9b8e-324755b88dd7.1150227.rsem.genes.results	592f5195c5296ad647bdb67d7ec449f8	1517895	live
e0ba273c-afe7-4602-bc93-e786c57d5c4b	unc.edu.538ab6dc-6dff-49e2-ae6a-b91ee6619bce.1094771.rsem.genes.normalized_results	ea23c99c310f12067e0c632176686d94	436423	live
e1043a36-561e-40b9-88e6-6b424502a86e	UNCID_470209.TCGA-AO-A0J4-01A-11R-A034-07.110503_UNC12-SN629_0079_AB0151ABXX.5.trimmed.annotated.gene.quantification.txt	f8fe23116e237d255a2da22c8d48cc98	1016590	live
e12e0181-334e-43d3-8a13-a1d601f74cb1	unc.edu.05a4f4ff-cdfd-4332-8146-066657a4c3cc.1096605.rsem.genes.normalized_results	c5fb169ba26b3edacd763a21b4ecd3ca	435894	live
e14229d4-0b13-4a10-b3f8-4da098c1d218	unc.edu.4c80c4a1-7e99-4f9e-b32c-898ae20206c5.2612041.rsem.genes.normalized_results	d6fd23fa0db1f2e514e729ce42d329bc	435568	live
e17755fe-9c17-4741-b593-de10f649e11e	unc.edu.9a92e20a-2a43-4917-981d-c93179770050.1142010.rsem.genes.normalized_results	55fc64f732122e06901b6ac56b23e0a2	435981	live
e1ea1515-7931-4017-b6c4-0d539b9f147a	UNCID_421397.TCGA-D8-A147-01A-11R-A115-07.110527_UNC10-SN254_0225_BD0CVWABXX.4.trimmed.annotated.gene.quantification.txt	824130b916243bee72a9953e8b123e4d	1004785	live
e1fd42d5-d93f-4208-a61f-5ab409157bc5	unc.edu.ee12f85b-64f8-4052-9477-392c4bd99257.1132416.rsem.genes.normalized_results	f054a7d344b9fe2c01124b9ad445de2b	435471	live
e29a2437-4d97-44bd-85ae-09566b09e264	unc.edu.692abecd-9c2a-48ec-8794-7e84a5317c46.2307565.rsem.genes.results	d604e7da66e4dd803afc6d05cc062ce0	1519740	live
e2d7c871-c7aa-4dd2-b343-068e4d99af48	unc.edu.05918561-a713-464b-9b5c-4f7c9258a827.1141748.rsem.genes.results	bc0509bebeefd1a2cc904d677e1f34f8	1519514	live
e2f4857d-d772-4209-b46a-541b5fb3f671	UNCID_591312.TCGA-A7-A26I-01A-11R-A169-07.110919_UNC12-SN629_0142_BB00V1ABXX.1.trimmed.annotated.gene.quantification.txt	1e21a5cca6b4039e8126966c8905871c	985716	live
e2f4a9a7-5229-47a8-bf38-c9101cc10067	unc.edu.c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f.1152325.rsem.genes.results	21b814cb5efec4075550124ac76b815c	1514470	live
e3200e2e-5b79-444b-9319-3f5ed9e75a85	UNCID_446474.TCGA-A8-A09Q-01A-11R-A00Z-07.110225_UNC12-SN629_0063_AB041JABXX.7.trimmed.annotated.gene.quantification.txt	0110637209f11c97dc45a08ab4bf90da	1010806	live
e33ed7e9-5042-49dc-a3a6-5c911e22b9d1	unc.edu.de01d9b6-e29d-495e-815a-c7d2a7c15af3.2476912.rsem.genes.results	cbc1128bcf376463dddad42f2388116d	1515576	live
e3731c2f-2f37-4fe5-bd9d-8c5a6a768b5b	UNCID_560195.TCGA-C8-A26W-01A-11R-A16F-07.110930_UNC12-SN629_0146_BB01KPABXX.8.trimmed.annotated.gene.quantification.txt	5aad8910faee3e610f943693c94e3594	998105	live
e377e437-96ff-459c-beb3-a793249cb9d9	unc.edu.5efabaa8-f296-4c9c-9632-559ef7f6dd44.1142062.rsem.genes.results	1aa1d4cb6f72a12bb7dd2b454e82e133	1516120	live
e3dc3845-8b28-436e-8a19-d3ef24800a69	unc.edu.2aa34033-a6f5-45a8-833b-b433352e58ba.1136288.rsem.genes.normalized_results	73655c68a28bf5eb0a28f56356a35c06	436536	live
e3fdff92-59fe-49d3-9d97-8eb3833f66b0	unc.edu.20e8a6eb-4785-42f2-bb0c-bbdf5beb6c26.1821491.rsem.genes.results	ba7bd6fe9a91966c5c0ed41683bbe9e7	1518195	live
e416661e-69e6-4792-9720-6c4f75b62a89	unc.edu.4317b197-dc43-44f2-8854-557832570098.1169827.rsem.genes.results	330620c18c4aa130f0188e22a3908d20	1519143	live
e44956fb-0997-4426-9549-8e177b12f1c2	unc.edu.422a4277-12f1-42ae-9f94-88d37517b9b0.1129558.rsem.genes.normalized_results	970e1554098b468532cd92adf0368901	434608	live
e45b3a98-72d1-49ab-8568-bc6ab0cea3d6	unc.edu.8f90121d-5f9a-4702-a2ae-2a9b34a99171.1144865.rsem.genes.results	9f32f4bcac5f29e300a6242346e94277	1520610	live
e46ab393-3445-41f2-b433-c3da87e8d798	UNCID_655506.TCGA-A8-A09B-01A-11R-A00Z-07.110304_UNC12-SN629_0065_AB05PGABXX.1.trimmed.annotated.gene.quantification.txt	acb8b5c484bd1dcd3970953acbfbef51	1003430	live
e49b21d5-762d-4d7f-b8c2-46dc77a0ba6d	UNCID_431917.TCGA-D8-A1XD-01A-11R-A14D-07.110805_UNC11-SN627_0135_BD0DKJABXX.6.trimmed.annotated.gene.quantification.txt	c8f494ed1914e913e0032c7580f8733c	984336	live
e4a91489-0f3e-488d-bdd8-3b7852c175b7	unc.edu.05918561-a713-464b-9b5c-4f7c9258a827.1142130.rsem.genes.normalized_results	f8a600918e35ceee4129827921c4f160	436091	live
e4dd0e26-ea80-44ed-94a7-276657b04ffe	unc.edu.fa7bcdff-10e1-44f1-86ed-90fab26bc61f.1130776.rsem.genes.normalized_results	7d61dd5d7a5c492200c50d7b83d18485	436359	live
e505fb78-a2a3-4dab-a175-de2f7ec665ff	unc.edu.f34965fe-e7d5-48bd-b0a0-575cbd895c5a.1859242.rsem.genes.normalized_results	118634d99ede2daa885cf9bfcfe64b72	437163	live
e51b08ff-a122-4498-ac20-15a1ae7e5cd1	unc.edu.4c15b588-6017-4f0c-9b66-4f18122acc83.1151294.rsem.genes.results	579eb60a7afabbb2e808788467b202ec	1516658	live
e532fb3b-b52a-4ea4-80ca-e689f8a67d47	UNCID_375228.TCGA-BH-A0W3-01A-11R-A109-07.110607_UNC11-SN627_0100_AD0CT7ABXX.2.trimmed.annotated.gene.quantification.txt	7d3a9e3f306f6e009a540ba84a46a2fa	972594	live
e5737d0a-0785-414e-aa82-f63ce071afb8	UNCID_593409.TCGA-A8-A09X-01A-11R-A00Z-07.110225_SN254_0195_A81LH6ABXX.6.trimmed.annotated.gene.quantification.txt	3f4ffdca4cf849074033fee5f31552b6	1001247	live
e5876d2b-fbcf-4bed-923b-8b0153c2cabd	unc.edu.c50e1f9f-6059-4609-876d-938efb8a784e.1257468.rsem.genes.results	8a92c967897cf29aa16fb51049da0bee	1507957	live
e5e92c96-2004-4b56-97ef-dd556bb4466d	unc.edu.d1810175-47a5-4409-b1b8-f5ba78ed1c30.1162505.rsem.genes.results	d3b455b2d195034658e6f75c1443f974	1526258	live
e67010ae-cd47-4f96-b8ed-a2ba9497382f	unc.edu.8e7ab480-e75d-49a4-98a6-fcdd2ccefaa7.1114621.rsem.genes.results	456bb2c627ea0413d77f8424d49a3c18	1511262	live
e69fbe48-0851-43a7-8bea-0e22e5c12d87	UNCID_476002.TCGA-B6-A0IB-01A-11R-A034-07.110412_UNC13-SN749_0051_AB0168ABXX.7.trimmed.annotated.gene.quantification.txt	a93d523c76db082ea106a67ababbb827	1004102	live
e6e29add-67a5-4f33-8660-af08c75e523c	UNCID_568113.TCGA-D8-A27E-01A-11R-A16F-07.110926_UNC14-SN744_0172_AB036MABXX.7.trimmed.annotated.gene.quantification.txt	5f109a361abf6357cfcc3db269b7cd8b	982254	live
e766998e-89a6-417c-a754-d7065f4a793b	unc.edu.4d601c2f-824f-461e-9270-42db0ab9138e.2089892.rsem.genes.normalized_results	604513d9ff46230fa70777c2f68c7b2d	433482	live
e77fffce-5142-498a-956a-722836186f9a	unc.edu.4a6f7935-86f8-4c08-9d0e-9fe77878f2ce.1169551.rsem.genes.results	1c3335289fb3e50c0073ee8ae392a35c	1515503	live
e78b3326-a426-4da3-acef-8ae29db2461c	unc.edu.49bdbb64-75a8-4a30-bde6-57f3c2a38f9b.1144856.rsem.genes.normalized_results	164ec999b8ac5ad48a4ea546ab1b4a0d	435932	live
e7964b6e-3258-4757-b5f2-db32f4478867	UNCID_568091.TCGA-C8-A26Z-01A-11R-A16F-07.110926_UNC14-SN744_0172_AB036MABXX.3.trimmed.annotated.gene.quantification.txt	456728e99989a50ce9fbd895e6583d2f	984284	live
e804cd65-bce2-4330-a5dc-d2aab0550652	UNCID_472573.TCGA-B6-A0RS-01A-11R-A084-07.110426_UNC12-SN629_0077_AB08WNABXX.5.trimmed.annotated.gene.quantification.txt	182d19eba92139455ab6deb19da5b816	999139	live
e88cecc0-5bf6-41db-a4ae-fb176cd01401	unc.edu.b6302c6b-2bab-40b1-b835-7f285719fff5.1170717.rsem.genes.normalized_results	29afdbe43cc1ac25990a7c2be08138ed	435856	live
e8c33bc4-5eb0-4614-8f6c-5ad97314b6b8	UNCID_468074.TCGA-AN-A0XS-01A-22R-A109-07.110506_UNC9-SN296_0179_AB0BEFABXX.7.trimmed.annotated.gene.quantification.txt	9bc6ea635e84057562396e22ab231ee6	991469	live
e9144dfd-fa31-4f20-adbb-f2a722f52e51	unc.edu.a2405d64-34eb-4915-abf7-8530151d5cb0.1170203.rsem.genes.results	4856f0c8057b03832823c3f7cd0aa118	1512944	live
e9bb4f46-c27a-4a1d-91b8-5291005b259d	UNCID_846386.TCGA-E2-A1LL-01A-11R-A144-07.110803_UNC15-SN850_0106_BD0DK2ABXX.8.trimmed.annotated.gene.quantification.txt	237f335e35a832bf726340c488cd3544	983934	live
e9fd8643-794e-4b49-8d24-77cf379daad8	unc.edu.2d5351f1-e9d7-44a3-ae43-f595a0151516.2319214.rsem.genes.normalized_results	3f4cea6040fdc1eba5fd42e5b08d7d8c	436983	live
e9fd8da4-b54c-42a2-9293-a5f3963232ad	UNCID_473074.TCGA-AN-A0FX-01A-11R-A034-07.110414_UNC14-SN744_0094_AB07M4ABXX.5.trimmed.annotated.gene.quantification.txt	f8d01d25abefb362b9652ef5de110f19	1022250	live
ea8ed238-e716-4993-8924-6b67f7aa0d78	unc.edu.3c38c1fe-9f57-4523-9654-c4bc6b02e84f.1157943.rsem.genes.normalized_results	ea2cf1b3b557712e541335ba1ff39e88	435146	live
eaa28346-539e-499a-8fa9-562f0401bd8b	unc.edu.fb0cd718-5300-4447-9740-a63308f65d92.1151114.rsem.genes.normalized_results	4200de54cd19b4fe6bb33703b18fa46a	434831	live
eae0a385-f10f-4ec1-8f86-466f300b5537	unc.edu.5c4dae2a-4b4a-47d0-b6fb-456bdf58ca15.1126802.rsem.genes.normalized_results	0f9d6408e6e14da7d7a9acb3960057da	435996	live
eae0b5a3-9030-42ff-a91e-b90770b9f52b	unc.edu.7b06a333-ba77-41dd-bfd1-4824fe43d06f.1103703.rsem.genes.results	a069afe27a5c78da9682b21d11f07a78	1511532	live
eb1e164e-c7db-48f7-8427-9681c2c3e4db	unc.edu.09787ddc-336f-4a53-a687-339d90457085.1153495.rsem.genes.normalized_results	1251169922bc30911787faf565a1986d	436138	live
eb4b8b96-45ff-47ec-b49c-4b6aad396adf	unc.edu.34b7764e-748a-415c-84b5-c45d0932e642.1150676.rsem.genes.normalized_results	8b2f35680c60e9665cbbc35177ebece3	435110	live
eb9b075b-ca47-4639-8cc5-9e394bb9b82a	UNCID_602260.TCGA-A8-A085-01A-11R-A00Z-07.111011_UNC12-SN629_0149_AB062VABXX.6.trimmed.annotated.gene.quantification.txt	718222b0063567f06657d252f4113edd	982090	live
ebdbf48b-8cff-4e77-9faa-c3e6d62fecff	UNCID_449094.TCGA-BH-A0C7-01B-11R-A115-07.110608_UNC13-SN749_0073_BD0CV8ABXX.6.trimmed.annotated.gene.quantification.txt	ab655ea709ed16526a2e653fc99c7109	994386	live
ec08fb72-138d-4876-91b3-a3c5be4c9212	UNCID_473182.TCGA-AN-A0G0-01A-11R-A034-07.110414_UNC14-SN744_0094_AB07M4ABXX.8.trimmed.annotated.gene.quantification.txt	9457f6ad6cf55e04c0ff0ff148f97906	1010832	live
ec890598-377b-40e6-8d87-39edf6c24f7f	unc.edu.e637db43-508a-4a37-92e4-eea96b35b65b.1152779.rsem.genes.results	c71f3b8ba6ec06a7d51944bae56aace2	1519339	live
ecf8ae7f-ccf0-41bc-bed3-1b7fe4d512a2	unc.edu.2f1af8cf-ded3-45b6-88cd-2c154c66ab8c.1129452.rsem.genes.results	ea1341aed2fcf879393e6ad65d5078a8	1516374	live
ed2626be-94de-44d8-bc8e-92c40a1c9846	unc.edu.cca6f765-44ff-4540-a961-0a2be4e41f93.2612117.rsem.genes.results	d111ba830a0e07f060fc316f49d75609	1524763	live
ed30d49f-1a5e-4c18-bb71-a90c3b1d1330	unc.edu.81e350d9-7e2f-4650-9871-54ed2d5a5ab3.1950216.rsem.genes.normalized_results	8c1ba452eb8a9bcbc55a71de82617d40	434620	live
edbd42cb-886c-4194-9606-d79986c6f623	UNCID_655926.TCGA-BH-A0BD-01A-11R-A034-07.110302_UNC11-SN627_0067_BB04EPABXX.7.trimmed.annotated.gene.quantification.txt	7520be3b4d2adce900bef22040c0aa18	1008782	live
edc64162-fd67-4b80-9670-da53866a6f45	UNCID_688740.TCGA-E9-A1ND-11A-43R-A144-07.110801_UNC12-SN629_0115_BD0DVEABXX.4.trimmed.annotated.gene.quantification.txt	4fff5ebee917380812f05e44fe7938f8	987252	live
eddcaf52-6e54-48dd-a988-c09bd9af54c9	unc.edu.ee92fcd7-4be2-47c2-9725-1ec425d212cf.1141997.rsem.genes.normalized_results	96358d4e0bf641f4d6b1dd325765fb27	436144	live
ee212389-3a10-4a86-89be-a49f8d19b895	unc.edu.afe373b9-f1c1-412d-9506-091749d47534.2354120.rsem.genes.results	3beaed851815b5ec01e853a121d9ee07	1498711	live
ee356b66-5428-4a77-8430-177cad3b0079	unc.edu.7f8c9d62-0803-44d6-9375-b4e71612a0b1.2435121.rsem.genes.results	29f17331d69352a7417efe899fc7ca6e	1527842	live
ee68d446-77b1-472b-95a0-200505ed59a2	unc.edu.08236177-a046-4cfe-a11c-a24292a1f777.1134035.rsem.genes.results	2b2c0d6a136751c0474f856e44a4e500	1517369	live
eeec5c77-547b-4cf3-b2eb-7ed9a716e4d6	unc.edu.7175b3eb-5198-4d7f-b205-91ae8df344b4.1150619.rsem.genes.results	d8bf45f92435a2346e64aa3965e9bcb4	1506715	live
ef197207-5d0c-4851-b9dc-f9f75bcb5623	unc.edu.a77173cb-3e81-4957-a76f-18824d5e06dd.1151553.rsem.genes.results	f9f571720d4142809467c0a825b4a3b4	1515270	live
ef35bfab-ecbf-492d-8896-4cb96d62c9d3	unc.edu.a4172e12-2a82-436e-8cb9-a532dc0e9ec4.1117925.rsem.genes.normalized_results	f7aa30c61a5ee9fc5763ed6d7ea06ebf	435733	live
ef7652ef-e9ab-4635-9102-c3144e15f039	unc.edu.6e144eb1-f9c3-4cb1-9e69-28c63ca7e4d1.1120369.rsem.genes.normalized_results	ec1c03376e9acd8d43c3358db382132f	436730	live
ef97d8e5-d19c-4b14-bd3e-fd36d18aa15a	unc.edu.7bc7f99c-28d4-4b54-b9bd-53d5de00cab7.1129146.rsem.genes.results	2010192e7cb8d498b99fd95640d8d08f	1510542	live
ef98c1f5-22f9-477f-8e7d-48964dbe38c3	UNCID_450053.TCGA-A2-A1G0-01A-11R-A13Q-07.110805_UNC11-SN627_0134_AC042TABXX.2.trimmed.annotated.gene.quantification.txt	28f40178d4d44c3c8bf566922b0c57b1	991566	live
efa39144-c1eb-4c18-96df-5c3fa752f279	unc.edu.b4673313-fa18-43e8-a01b-5cdb3cf5425e.1127120.rsem.genes.results	417e63a9e0966329bca594ca6edeebdb	1527601	live
efc19e3b-0f50-4c1f-8fe1-a3e06e92234a	unc.edu.54f1981b-9d8f-48cc-9586-d2e9a8d468f5.1348638.rsem.genes.results	c1f6322b4ae2fb6a56c4fe72f30fdd5f	1515592	live
efdcb633-5943-42d5-82a1-064fd750eb08	UNCID_399769.TCGA-EW-A1J6-01A-11R-A13Q-07.110802_UNC16-SN851_0067_BB07W5ABXX.5.trimmed.annotated.gene.quantification.txt	3a021244998ef196e8f30f1d4ec24d08	990548	live
f01754d3-d8b8-45c4-849e-abca0e8dae61	UNCID_593336.TCGA-A8-A07P-01A-11R-A00Z-07.110228_UNC10-SN254_0198_BB041RABXX.6.trimmed.annotated.gene.quantification.txt	de30b7199fa3290b0228b911ad62ce36	1005397	live
f0a2d218-0cbb-4d3a-8fac-0f6ad63f0b05	unc.edu.f47007db-f16a-4721-aac4-c7fb6e9ca868.1805905.rsem.genes.results	d396ce9c77a47b85a383761d7ac72e14	1518545	live
f1126c96-3b8e-486b-b766-786b0369889f	unc.edu.e074391d-348f-4f95-aad0-7f51c56b9696.1149973.rsem.genes.results	81bce3e0d7defcae52e71ccfbfb3628a	1511346	live
f1162464-5880-4d58-bbc5-5f6d821f8027	unc.edu.f5b16ba5-0fd1-4ca4-865f-fdff0af65901.1164789.rsem.genes.normalized_results	743eabbf93a41a4b12b353f4624456d0	435516	live
f13fb3a9-038d-41ab-a301-bb8b3464c6f9	unc.edu.222a566c-2bad-4b47-97dc-ca1f60a9a981.1140758.rsem.genes.normalized_results	adaf0fddec452e0bc3432f13b24a213a	434281	live
f16fdd1e-8ff3-454a-be9d-9e5d4947b59d	UNCID_471719.TCGA-A2-A0EV-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.2.trimmed.annotated.gene.quantification.txt	b7dd82a8431e48dd7e02b94e3315f5bd	1001816	live
f22e9500-2563-4682-824c-acb17e13176a	unc.edu.3bfd1811-bd2a-439d-8dde-237abcf855af.1375152.rsem.genes.results	588a1fb9928a0166408c021828d1e9c7	1516114	live
f2858b92-b814-4dea-84d5-aeb2bbe46e9d	unc.edu.2af2adfe-bd7b-4eb1-9971-182b11075159.1134095.rsem.genes.normalized_results	342cfa9255cd8d7f491c3fb68f4440dc	436464	live
f296e75f-61a0-4196-b0a5-ee5e999e507c	UNCID_569430.TCGA-E9-A1RH-01A-21R-A169-07.110921_UNC9-SN296_0243_BC010LABXX.6.trimmed.annotated.gene.quantification.txt	806b2f744e1df0785b8e2cff96235143	968556	live
f2abeb23-d1cb-4b8f-ada8-42b3b1dfb927	UNCID_441792.TCGA-BH-A0BP-01A-11R-A115-07.110510_UNC15-SN850_0068_AB0BDUABXX.5.trimmed.annotated.gene.quantification.txt	5dfaa399d3e8f1451d48aa08e5887b5f	989607	live
f2b08de5-f94a-4dbf-8a22-897f21955a1a	UNCID_657199.TCGA-A8-A097-01A-11R-A034-07.110302_UNC11-SN627_0066_AB047KABXX.8.trimmed.annotated.gene.quantification.txt	c3abd8eaa67a4211cad2d215f494953e	1013333	live
f2ccd15f-120b-43a4-b7c4-3416e73ac4e1	unc.edu.82140d3a-0787-4e1e-993d-1b222c073cf8.1132062.rsem.genes.results	fed725ee2916315a3d308a6b5cae4f9d	1519453	live
f2d62d59-fe9a-4b00-937a-2af6905be21e	unc.edu.9c5eb452-caec-4a9a-9ced-215be92c91d2.1153668.rsem.genes.results	72ae118db6b80b47eec598b7454ee6ba	1513928	live
f2e7006a-bcc1-4bcd-8333-e02eca3fc18a	unc.edu.a88e6892-93fe-451f-9b7e-f6fe260ba9af.1130756.rsem.genes.normalized_results	286d9874b5c0ce3417a13980d70128b6	435122	live
f324b010-e0b3-417a-94bd-05791291be35	UNCID_655991.TCGA-AN-A0AT-01A-11R-A034-07.110302_UNC11-SN627_0067_BB04EPABXX.6.trimmed.annotated.gene.quantification.txt	b6f56001b72bbaffa187c5484dbd99e7	1012318	live
f34b0d2b-1aca-4e9d-8e6b-99dbefb53fe7	UNCID_470185.TCGA-AO-A0J2-01A-11R-A034-07.110503_UNC12-SN629_0079_AB0151ABXX.3.trimmed.annotated.gene.quantification.txt	74db40f1e4bb2fa4ce89922e45252f0b	1005936	live
f36908c2-b6a0-47b2-8225-89c021b04d3a	unc.edu.e43cb8f2-6541-4d55-b11c-8288dcf3b78f.1111624.rsem.genes.results	e428635b9613e5addde00c3343510aa2	1522146	live
f3fff80b-132e-48b2-80a0-a94e3c6932cc	UNCID_568873.TCGA-AC-A23H-01A-11R-A157-07.110926_UNC12-SN629_0143_AD0DY7ABXX.1.trimmed.annotated.gene.quantification.txt	55099037c1b0450d92d2371f8db14930	983049	live
f40350fb-38d0-438d-bd6d-cc12a5c85712	unc.edu.d9f827bb-2498-49b0-aa85-71cb554eb926.1147394.rsem.genes.results	87270df11cb87b34d7f7f7d9e673cd56	1527151	live
f46c6755-1f93-463c-8b1a-3b0abb00f128	unc.edu.501a70d8-3932-49c0-aa13-774756fb89e3.2440171.rsem.genes.results	7c61f547ece85eaa7aef22b9abb17456	1522272	live
f48c01b1-b012-4f61-8890-772d80629e66	unc.edu.87bdfb78-8690-4569-ba85-592cd2390c24.1162439.rsem.genes.results	d69a16785d356932afe33aa885be0489	1505313	live
